name,node_id,osm_node_id,osm_highway,zone_id,ctrl_type,node_type,activity_type,is_boundary,x_coord,y_coord,intersection_id,poi_id,notes
,0,266992300,,,,,,,114.1072398,22.5413859,,,
,1,6302438882,,,,,,,114.1079157,22.5414688,,,
,2,6302438879,traffic_signals,,signal,,,,114.1100257,22.54175,,,
,3,8205496038,,,,,,,114.1102578,22.541782,,,
,4,266992093,,,,,,,114.1079143,22.5415774,,,
,5,266992094,,,,,,,114.1072354,22.5414963,,,
,6,4061889993,,,,,,,114.049646,22.6922107,,,
清湖,7,266999627,motorway_junction,,,,,,114.0493319,22.6903141,,,
,8,266999628,,,,,,,114.0487375,22.6859582,,,
,9,266999631,,,,,,,114.0484808,22.6827796,,,
,10,266999632,,,,,,,114.0483945,22.6813566,,,
,11,267000193,,,,,,,114.064208,22.6774138,,,
,12,267000194,,,,,,,114.0634891,22.6779088,,,
,13,267000489,motorway_junction,,,,,,114.0503597,22.6814918,,,
,14,267000466,,,,,,,114.0510773,22.6824906,,,
,15,267000469,,,,,,,114.0512035,22.6833056,,,
,16,587656200,,,,,,,114.0444554,22.6837679,,,
,17,267001102,motorway_junction,,,,,,114.0466497,22.6850707,,,
,18,587656201,,,,,,,114.0434442,22.6838817,,,
,19,267001062,,,,,,,114.0460497,22.6840073,,,
,20,267001066,,,,,,,114.0459697,22.6831809,,,
,21,587656539,,,,,,,114.0534595,22.6824909,,,
,22,587656163,,,,,,,114.0587301,22.680865,,,
清湖,23,587656149,motorway_junction,,,,,,114.0437768,22.683659,,,
,24,267001274,motorway_junction,,,,,,114.0463943,22.6818006,,,
,25,267001446,,,,,,,114.0507969,22.6823659,,,
,26,267001280,,,,,,,114.0481539,22.6784983,,,
清湖,27,587656188,motorway_junction,,,,,,114.05673,22.6819254,,,
,28,267001520,motorway_junction,,,,,,114.0528064,22.6831518,,,
,29,267001435,,,,,,,114.0494113,22.6881007,,,
,30,267001449,,,,,,,114.0507879,22.6833842,,,
,31,267001458,,,,,,,114.0494448,22.685261,,,
,32,267001741,,,,,,,114.0462545,22.6833284,,,
,33,267001712,,,,,,,114.048068,22.6813461,,,
,34,267001739,,,,,,,114.0462346,22.68402,,,
,35,267001460,,,,,,,114.0492226,22.6860634,,,
,36,267002409,,,,,,,114.0343486,22.6839809,,,
,37,267002175,,,,,,,114.0335962,22.6839654,,,
福民,38,587656228,motorway_junction,,,,,,114.030296,22.6839758,,,
,39,267003827,,,,,,,114.0295715,22.6843348,,,
,40,267003668,,,,,,,114.0296488,22.6835666,,,
,41,587656569,,,,,,,114.0301458,22.6823226,,,
福民收费站,42,587656572,,,,,,,114.0309038,22.6816825,,,
,43,267003844,,,,,,,114.0296745,22.6842952,,,
,44,587656241,,,,,,,114.0249745,22.6846192,,,
,45,267003859,,,,,,,114.0297604,22.683527,,,
福民,46,587656462,motorway_junction,,,,,,114.0250925,22.6844608,,,
福民收费站,47,587656586,,,,,,,114.0309683,22.6817643,,,
,48,267003394,,,,,,,114.0302102,22.682382,,,
,49,500023088,,,,,,,114.068098,22.5344128,,,
,50,500023095,,,,,,,114.0658689,22.5319386,,,
,51,2784297880,,,,,,,114.070038,22.5263526,,,
,52,2784297893,,,,,,,114.0670004,22.5267695,,,
宝安,53,276924446,motorway_junction,,,,,,113.9022312,22.5902263,,,
,54,2697941973,,,,,,,113.8986059,22.5956636,,,
,55,276927296,,,,,,,113.9234574,22.5680999,,,
,56,6444896650,,,,,,,113.9219347,22.5706223,,,
,57,498497707,,,,,,,114.0137605,22.5357306,,,
,58,498497645,,,,,,,114.0129359,22.536338,,,
,59,498504014,,,,,,,114.0127629,22.5365458,,,
,60,5832657762,,,,,,,114.0505815,22.5426948,,,
,61,499543343,,,,,,,114.0494728,22.5432701,,,
,62,499543341,,,,,,,114.0473622,22.5432235,,,
,63,499543283,,,,,,,114.0461947,22.5426145,,,
南头,64,277838415,motorway_junction,,,,,,113.935992,22.5653246,,,
,65,2366041178,motorway_junction,,,,,,113.9334134,22.5654516,,,
,66,277049917,,,,,,,113.9319071,22.5660565,,,
,67,277049920,,,,,,,113.9308918,22.5660129,,,
,68,277049991,,,,,,,113.910968,22.5527436,,,
,69,1768207451,,,,,,,113.9098465,22.5522686,,,
,70,504650854,,,,,,,114.0575556,22.5784164,,,
,71,277057452,,,,,,,114.0604666,22.5764479,,,
,72,6043430779,,,,,,,114.0622668,22.5673774,,,
,73,564639062,,,,,,,114.0614855,22.5669503,,,
,74,549760030,,,,,,,114.0402195,22.5630417,,,
,75,549760039,,,,,,,114.0396321,22.5632922,,,
排榜,76,268640726,motorway_junction,,,,,,114.1633155,22.6574468,,,
,77,277058093,,,,,,,114.1671447,22.6553791,,,
,78,875924131,,,,,,,114.0675619,22.5712801,,,
,79,2889695389,,,,,,,114.0640524,22.5775115,,,
,80,504648401,,,,,,,114.0611864,22.5781128,,,
,81,2468794128,,,,,,,113.8716299,22.5874005,,,
,82,2468794156,,,,,,,113.8707444,22.5875131,,,
,83,267601452,,,,,,,114.0937728,22.5381585,,,
,84,528737856,,,,,,,114.0881945,22.5375735,,,
,85,513659287,,,,,,,114.084047,22.5374608,,,
,86,513659780,,,,,,,114.0800199,22.5365205,,,
,87,2657406467,,,,,,,114.0794264,22.5358974,,,
,88,2653614537,,,,,,,114.0759439,22.53193,,,
,89,269920080,,,,,,,114.0671931,22.5318095,,,
,90,6033482390,,,,,,,114.0584153,22.5316493,,,
,91,1116467141,,,,,,,114.05024,22.5315141,,,
,92,499237147,,,,,,,114.0457621,22.5314857,,,
,93,499237159,,,,,,,114.03998,22.5309887,,,
,94,1491845135,,,,,,,114.0321877,22.5302326,,,
,95,499237230,,,,,,,114.029682,22.5304322,,,
,96,7858813322,,,,,,,114.0265466,22.5311183,,,
,97,7858813336,,,,,,,114.0250516,22.5314959,,,
,98,498867924,,,,,,,114.0205577,22.5321667,,,
,99,5187527929,,,,,,,114.0198162,22.532116,,,
,100,498877513,,,,,,,114.0172987,22.5315693,,,
,101,498491723,,,,,,,114.0164887,22.5313862,,,
,102,498489655,,,,,,,114.0142641,22.5308715,,,
,103,498489713,,,,,,,114.0086834,22.529777,,,
,104,500023096,,,,,,,114.0674789,22.5319569,,,
,105,500021302,,,,,,,114.0681215,22.5322763,,,
,106,277183352,,,,,,,113.9265213,22.5429349,,,
,107,277183286,,,,,,,113.9259609,22.5437818,,,
,108,277664234,,,,,,,113.9241215,22.5273523,,,
,109,8317587997,,,,,,,113.924713,22.5253808,,,
,110,496532836,,,,,,,113.9935751,22.5301932,,,
,111,8511710819,,,,,,,113.9935127,22.5306047,,,
,112,6261201123,traffic_signals,,signal,,,,113.9934678,22.5309005,,,
,113,1116415470,,,,,,,113.9934669,22.5310159,,,
,114,2402263604,,,,,,,113.9934613,22.5311743,,,
,115,5504300020,,,,,,,113.9934136,22.5315508,,,
,116,2184437836,,,,,,,113.9930557,22.5338942,,,
,117,6942405081,traffic_signals,,signal,,,,113.992983,22.5343626,,,
,118,2184437847,,,,,,,113.9929667,22.5344885,,,
,119,277183586,,,,,,,113.9928047,22.5356381,,,
,120,5305371277,traffic_signals,,signal,,,,113.9923513,22.5385038,,,
,121,1116415431,,,,,,,113.9917101,22.5429168,,,
,122,2184437913,,,,,,,113.9916902,22.5431928,,,
,123,2525990704,,,,,,,114.04484,22.5423113,,,
,124,499478692,,,,,,,114.0449544,22.5410945,,,
,125,7965696347,,,,,,,114.0442937,22.5414133,,,
,126,5274730003,,,,,,,114.0438911,22.5410225,,,
,127,549760038,motorway_junction,,,,,,114.0381103,22.5629833,,,
,128,549760031,,,,,,,114.0409632,22.5616412,,,
,129,277328494,,,,,,,113.8523139,22.6187751,,,
,130,277194014,,,,,,,113.850337,22.6184171,,,
,131,277066022,,,,,,,113.9069952,22.5526841,,,
,132,2457790196,,,,,,,113.9078977,22.5502317,,,
,133,1783923055,,,,,,,114.0626851,22.5461882,,,
,134,409381230,,,,,,,114.0623654,22.5455847,,,
,135,2132634106,,,,,,,113.9187693,22.5271815,,,
,136,8613890459,,,,,,,113.9177735,22.5274087,,,
,137,1927149715,,,,,,,113.916563,22.5275247,,,
,138,8613890557,,,,,,,113.9151585,22.52719,,,
,139,8442017279,traffic_signals,,signal,,,,113.9148568,22.5270901,,,
,140,8613890502,,,,,,,113.9146573,22.5270213,,,
,141,8613890504,,,,,,,113.9145408,22.5269811,,,
,142,8613890516,,,,,,,113.9141882,22.5268602,,,
,143,279077687,,,,,,,113.9104988,22.526025,,,
,144,9197027590,,,,,,,113.910285,22.5260214,,,
,145,8442017277,traffic_signals,,signal,,,,113.9100072,22.5260196,,,
,146,9197027591,,,,,,,113.9097814,22.5260215,,,
,147,9197027550,,,,,,,113.9096585,22.5260225,,,
,148,9197027579,,,,,,,113.909168,22.5260351,,,
,149,9197027548,,,,,,,113.9089507,22.5260433,,,
,150,9197027522,,,,,,,113.9069734,22.526044,,,
,151,8037682077,,,,,,,113.905737,22.5260511,,,
,152,9197027528,,,,,,,113.9054588,22.5260239,,,
,153,6016083584,traffic_signals,,signal,,,,113.9052539,22.5260106,,,
,154,2132634131,,,,,,,113.9050553,22.5259832,,,
,155,279073851,,,,,,,113.904866,22.5259603,,,
,156,2420872141,,,,,,,113.9200244,22.5194086,,,
,157,5445825294,,,,,,,113.9221879,22.5228527,,,
,158,277323319,,,,,,,113.9228765,22.5259484,,,
,159,2423993064,,,,,,,113.9148408,22.5250209,,,
,160,2132634135,,,,,,,113.9180031,22.5245332,,,
,161,2132634123,,,,,,,113.9181412,22.5245052,,,
,162,2132634173,,,,,,,113.9236382,22.52235,,,
,163,277486228,,,,,,,113.928915,22.5676582,,,
,164,277323470,,,,,,,113.9287441,22.5671814,,,
福永收费站,165,267601268,,,,,,,113.8332318,22.6492288,,,
,166,1851312098,,,,,,,113.831948,22.650662,,,
皇岗收费站,167,267601667,,,,,,,114.0580882,22.5164301,,,
,168,6632943051,,,,,,,114.058036,22.5163966,,,
新桥,169,2721535357,motorway_junction,,,,,,113.8474756,22.7302088,,,
,170,2721535451,,,,,,,113.8472987,22.7324713,,,
,171,2456683514,,,,,,,113.848508,22.7344859,,,
,172,1852468391,,,,,,,113.8491307,22.7359093,,,
,173,664102619,,,,,,,113.857291,22.6087493,,,
,174,2468802167,,,,,,,113.8561096,22.6103782,,,
,175,2466124849,,,,,,,113.8549946,22.6125681,,,
,176,2466124721,,,,,,,113.8548081,22.6129525,,,
,177,2468802175,,,,,,,113.8521242,22.6176272,,,
,178,2468802169,,,,,,,113.8521413,22.617983,,,
,179,277328663,,,,,,,114.0888418,22.5492502,,,
,180,277667381,,,,,,,114.0888692,22.5472169,,,
,181,277336626,,,,,,,113.9138616,22.54395,,,
,182,2407726270,,,,,,,113.9128698,22.5443932,,,
,183,2407726299,,,,,,,113.9109255,22.5460688,,,
,184,1169605418,,,,,,,113.9100608,22.5476053,,,
,185,277066179,,,,,,,113.8746747,22.5897111,,,
,186,2500614485,,,,,,,113.8714618,22.5891726,,,
,187,277337411,,,,,,,113.8546873,22.6128401,,,
,188,2504959633,,,,,,,113.8544492,22.6136786,,,
,189,2506027656,,,,,,,113.8683901,22.6073516,,,
,190,8378456208,traffic_signals,,signal,,,,113.8662531,22.6055192,,,
,191,2506027404,,,,,,,113.8661632,22.6054422,,,
,192,2468802165,,,,,,,113.8288305,22.6500732,,,
福永收费站,193,277485981,,,,,,,113.8306986,22.6499975,,,
,194,813189988,,,,,,,113.8264469,22.6499524,,,
,195,1851318098,,,,,,,113.8268964,22.6497407,,,
塘头,196,897078532,motorway_junction,,,,,,113.8891361,22.6587518,,,
,197,2103386195,,,,,,,113.8922549,22.6586105,,,
,198,498882122,,,,,,,114.0201625,22.5387775,,,
,199,498882128,,,,,,,114.0206443,22.5387576,,,
,200,1699066610,traffic_signals,,signal,,,,114.084044,22.547138,,,
,201,1699111537,traffic_signals,,signal,,,,114.0841173,22.5471403,,,
,202,7949552674,,,,,,,114.0878704,22.5472005,,,
,203,7949552677,,,,,,,114.0879349,22.5472016,,,
,204,277323272,traffic_signals,,signal,,,,114.0910876,22.5472531,,,
,205,2327294756,traffic_signals,,signal,,,,114.0912286,22.5472554,,,
,206,2103386106,,,,,,,113.8970487,22.6559713,,,
,207,2103386087,,,,,,,113.8993204,22.6545958,,,
,208,920047662,motorway_junction,,,,,,113.8423159,22.6356139,,,
,209,2286987452,,,,,,,113.8453883,22.6317808,,,
,210,2506749231,,,,,,,113.8783385,22.5929838,,,
,211,2505982174,,,,,,,113.877221,22.5940931,,,
,212,6406049440,,,,,,,113.8911835,22.5936128,,,
,213,277487471,,,,,,,113.8907384,22.5935835,,,
,214,2134362293,,,,,,,113.8888345,22.5935132,,,
,215,2506749235,,,,,,,113.8818645,22.5931305,,,
,216,2506749206,,,,,,,113.8811291,22.5930666,,,
,217,2637741824,,,,,,,113.8798599,22.5928304,,,
,218,513659246,,,,,,,114.0816581,22.5387362,,,
,219,6052445837,,,,,,,114.0811829,22.5364594,,,
,220,2466124662,,,,,,,113.8572791,22.6136836,,,
,221,8378417016,,,,,,,113.8590563,22.6120357,,,
,222,8378456191,traffic_signals,,signal,,,,113.8660183,22.6055058,,,
,223,277485871,,,,,,,113.8661115,22.6053472,,,
,224,277486222,,,,,,,113.9289633,22.5647978,,,
,225,2366078589,,,,,,,113.9288999,22.564625,,,
,226,277939300,,,,,,,113.9290845,22.5664388,,,
,227,277663656,,,,,,,113.9292463,22.5667317,,,
,228,5141287831,,,,,,,113.9271628,22.5664464,,,
,229,277663669,,,,,,,113.9254361,22.5672182,,,
,230,6465619119,,,,,,,113.9243013,22.5287865,,,
,231,2403175276,,,,,,,113.9242364,22.5280923,,,
,232,504634828,,,,,,,114.0674473,22.5681257,,,
,233,504640847,,,,,,,114.06745,22.5676153,,,
,234,2377771325,,,,,,,114.0674671,22.5668323,,,
,235,7947470103,,,,,,,114.0675973,22.5592059,,,
,236,6317315227,,,,,,,114.067598,22.5590522,,,
,237,6261187026,traffic_signals,,signal,,,,114.0676071,22.5583299,,,
,238,8002408093,,,,,,,114.0676087,22.5581769,,,
,239,8002408092,,,,,,,114.0676105,22.5580073,,,
,240,8002408108,,,,,,,114.0676157,22.5576025,,,
,241,8002408078,,,,,,,114.0676198,22.5573171,,,
,242,8002408085,,,,,,,114.0676559,22.5551432,,,
,243,8002408152,,,,,,,114.0676586,22.5549871,,,
,244,8002408161,,,,,,,114.0676694,22.5543653,,,
,245,8002408130,,,,,,,114.0676722,22.5542034,,,
,246,8002408139,,,,,,,114.0677108,22.5519808,,,
,247,8002408088,,,,,,,114.0677181,22.551557,,,
,248,8002408140,traffic_signals,,signal,,,,114.0677232,22.5512644,,,
,249,8002408171,,,,,,,114.0677261,22.5510954,,,
,250,8002408091,,,,,,,114.0677285,22.5509568,,,
,251,8002408089,,,,,,,114.0677346,22.5506078,,,
,252,8002408183,traffic_signals,,signal,,,,114.0677825,22.5478449,,,
,253,2319202434,,,,,,,114.0677865,22.5476774,,,
,254,277486655,,,,,,,114.0677872,22.5475773,,,
,255,500017000,,,,,,,114.06791,22.5455276,,,
,256,500016506,,,,,,,114.0677962,22.5446231,,,
,257,500016501,,,,,,,114.068714,22.5414705,,,
,258,7252057897,,,,,,,114.0694089,22.5423575,,,
,259,277666352,,,,,,,113.8578014,22.6255439,,,
,260,8378416996,,,,,,,113.8554953,22.6215123,,,
,261,277665237,,,,,,,114.0792369,22.5454144,,,
,262,8791690457,,,,,,,114.0792604,22.5431917,,,
,263,277049979,,,,,,,113.928874,22.5579807,,,
,264,277049982,,,,,,,113.926097,22.555519,,,
,265,277667749,motorway_junction,,,,,,113.9321433,22.5553662,,,
,266,1116420157,,,,,,,113.9312233,22.5554122,,,
,267,726579158,,,,,,,114.1085517,22.5587781,,,
,268,2286531665,,,,,,,114.1070364,22.5607793,,,
,269,8128067428,,,,,,,114.0912953,22.5411077,,,
,270,8128067438,traffic_signals,,signal,,,,114.0912935,22.5413604,,,
,271,2319185555,,,,,,,114.0912928,22.5414694,,,
,272,277336348,,,,,,,113.8210096,22.6463106,,,
,273,5641380174,,,,,,,113.8222304,22.6428647,,,
,274,1169614063,traffic_signals,,signal,,,,113.8222678,22.6425994,,,
,275,5641380178,,,,,,,113.8226699,22.6412154,,,
,276,1932036381,,,,,,,113.8290642,22.6334903,,,
,277,8937790337,,,,,,,113.830823,22.6308304,,,
,278,8937790200,,,,,,,113.8310363,22.6305059,,,
,279,8937790245,,,,,,,113.8310732,22.6304455,,,
,280,8937790321,,,,,,,113.831226,22.6301926,,,
,281,277336359,,,,,,,113.831238,22.6301727,,,
,282,5480932955,,,,,,,113.8332362,22.62368,,,
,283,5480932934,,,,,,,113.834148,22.6205373,,,
,284,5480932936,,,,,,,113.834311,22.6201077,,,
,285,5480932953,traffic_signals,,signal,,,,113.8344916,22.6196711,,,
,286,3166490720,,,,,,,113.8345495,22.6195349,,,
,287,3782140996,,,,,,,113.834714,22.6191517,,,
,288,5480932948,,,,,,,113.8349071,22.6187379,,,
,289,5480932913,,,,,,,113.8350186,22.618499,,,
,290,5480932891,,,,,,,113.8373369,22.613295,,,
,291,5480932890,,,,,,,113.8374084,22.6131357,,,
,292,6482382832,traffic_signals,,signal,,,,113.8375827,22.6127603,,,
,293,2468487695,,,,,,,113.837678,22.6125557,,,
,294,2468487673,,,,,,,113.8377868,22.6123292,,,
,295,2504732717,,,,,,,113.838127,22.611618,,,
,296,2504732649,,,,,,,113.8399469,22.6078749,,,
,297,5967527848,,,,,,,113.8401108,22.6075469,,,
,298,5967527876,traffic_signals,,signal,,,,113.8402548,22.6072659,,,
,299,277336369,,,,,,,113.840322,22.6071266,,,
,300,2466124808,,,,,,,113.8403746,22.6070178,,,
,301,5967527865,,,,,,,113.8405655,22.6066222,,,
,302,5480932987,,,,,,,113.8407468,22.6062538,,,
,303,2503838205,,,,,,,113.8431377,22.6013172,,,
,304,5967527817,,,,,,,113.8434278,22.6007263,,,
,305,1169617582,,,,,,,113.8439698,22.5995962,,,
,306,5967527811,,,,,,,113.8448341,22.597878,,,
,307,2466134086,,,,,,,113.8451244,22.5973087,,,
,308,277336376,,,,,,,113.8478075,22.5933663,,,
,309,2468449685,,,,,,,113.8487441,22.5922935,,,
,310,2468449589,,,,,,,113.8527909,22.5886745,,,
,311,2683568316,,,,,,,113.8551728,22.5868593,,,
,312,5967527903,,,,,,,113.8560423,22.5862583,,,
,313,277336381,traffic_signals,,signal,,,,113.8581866,22.5849467,,,
,314,8706984622,,,,,,,113.8587859,22.5845919,,,
,315,2468449655,,,,,,,113.8628946,22.5811485,,,
,316,5179842114,traffic_signals,,signal,,,,113.8632669,22.5807966,,,
,317,2468433224,,,,,,,113.8633778,22.5806952,,,
,318,2468433190,,,,,,,113.8635083,22.5805792,,,
,319,2468433188,,,,,,,113.8640509,22.5800756,,,
,320,2468433198,,,,,,,113.868159,22.5766994,,,
,321,1169607389,,,,,,,113.868796,22.5762396,,,
,322,2683579536,,,,,,,113.8688975,22.5761695,,,
,323,2468433213,,,,,,,113.8694212,22.5758043,,,
,324,9001875468,,,,,,,113.871454,22.5744713,,,
,325,277336347,,,,,,,113.8183522,22.650768,,,
,326,1851314705,,,,,,,113.8287718,22.6501977,,,
,327,267601166,,,,,,,113.8263638,22.6496155,,,
,328,277323660,,,,,,,113.8295017,22.6561541,,,
,329,277323661,,,,,,,113.8285186,22.6613738,,,
,330,277052181,,,,,,,114.0559309,22.5422349,,,
,331,277052169,,,,,,,114.0560157,22.5430254,,,
,332,499543273,,,,,,,114.0532901,22.5430613,,,
,333,277673161,,,,,,,114.0533359,22.5421526,,,
,334,277664239,,,,,,,113.9269242,22.5432566,,,
,335,1932007679,,,,,,,113.9269377,22.5422528,,,
,336,2407737640,,,,,,,113.9269716,22.541272,,,
,337,277664224,,,,,,,113.9270181,22.5401367,,,
,338,277664226,,,,,,,113.9270441,22.5385593,,,
,339,277673567,,,,,,,113.9271,22.5412586,,,
,340,1932007724,,,,,,,113.9270699,22.5421464,,,
,341,1570631273,,,,,,,113.9270566,22.543697,,,
,342,277673570,,,,,,,113.927061,22.544241,,,
,343,503466998,,,,,,,114.0709631,22.5204229,,,
,344,1492216614,,,,,,,114.0706359,22.5191139,,,
,345,277663196,,,,,,,113.917737,22.5733661,,,
,346,7793057434,,,,,,,113.9191498,22.5723056,,,
同乐,347,2463804368,motorway_junction,,,,,,113.9196554,22.5719415,,,
,348,6444896648,,,,,,,113.9215862,22.570493,,,
,349,499237864,,,,,,,114.0499357,22.5132968,,,
,350,499237908,,,,,,,114.054688,22.5145259,,,
皇岗收费站,351,277665026,,,,,,,114.0582561,22.5162237,,,
,352,6632943053,,,,,,,114.0583131,22.5162586,,,
,353,2468802174,,,,,,,113.8503636,22.6195778,,,
,354,277934352,,,,,,,113.8504653,22.6189749,,,
,355,277337274,,,,,,,113.8545404,22.6202969,,,
,356,277337267,,,,,,,113.8551056,22.6202788,,,
,357,691168663,,,,,,,113.8295407,22.7127821,,,
,358,2695093928,,,,,,,113.8283342,22.7076017,,,
,359,6056883818,,,,,,,113.8281065,22.7064914,,,
,360,2694823267,,,,,,,113.8272386,22.7010217,,,
,361,277937020,,,,,,,113.8280624,22.6933492,,,
,362,2695093901,,,,,,,113.8257173,22.6870032,,,
,363,2695094041,,,,,,,113.8235337,22.6809707,,,
,364,2694791236,,,,,,,113.8235633,22.6790085,,,
,365,2468802142,,,,,,,113.8262433,22.6498816,,,
,366,5793469825,,,,,,,113.8269299,22.6492187,,,
,367,2695145604,,,,,,,113.8403171,22.737479,,,
,368,9175715495,,,,,,,113.8405241,22.7363471,,,
,369,813189981,,,,,,,113.8237269,22.6789928,,,
,370,2695094019,,,,,,,113.8237282,22.6803231,,,
,371,6056884112,,,,,,,113.8251645,22.6855049,,,
,372,2695093899,,,,,,,113.8259989,22.687111,,,
,373,277937309,,,,,,,113.8282352,22.6926306,,,
,374,2694832424,,,,,,,113.8275966,22.6982703,,,
,375,277937312,,,,,,,113.8274368,22.7010869,,,
,376,2695093931,,,,,,,113.8284516,22.7070714,,,
,377,277937316,,,,,,,113.8297092,22.7127708,,,
,378,3239227521,,,,,,,113.7972694,22.7516058,,,
,379,277937735,,,,,,,113.7972678,22.7514977,,,
,380,2720669333,,,,,,,113.7969304,22.7476411,,,
,381,2720669322,,,,,,,113.7969275,22.7475742,,,
,382,3318396930,,,,,,,113.7964954,22.7426489,,,
,383,3318397436,,,,,,,113.796488,22.7425645,,,
,384,6314059274,,,,,,,113.7961087,22.7382503,,,
,385,3318356915,,,,,,,113.7960787,22.7379093,,,
,386,1236299503,,,,,,,113.8293772,22.7128255,,,
,387,2695116822,,,,,,,113.8266966,22.7128441,,,
,388,8934485492,,,,,,,113.8244133,22.7131638,,,
,389,8934485450,,,,,,,113.8210772,22.7136308,,,
,390,8934485467,traffic_signals,,signal,,,,113.8209342,22.7136508,,,
,391,8934485466,,,,,,,113.8207911,22.7136709,,,
,392,8930641689,,,,,,,113.8205855,22.7136996,,,
,393,8934478177,,,,,,,113.8201202,22.7137742,,,
,394,8934478203,traffic_signals,,signal,,,,113.817033,22.7146318,,,
,395,8934478215,,,,,,,113.8132236,22.7159667,,,
,396,8934478210,,,,,,,113.8129259,22.716071,,,
,397,8934478189,,,,,,,113.8112181,22.7166695,,,
,398,3228194773,traffic_signals,,signal,,,,113.8110295,22.7167356,,,
,399,2129281562,,,,,,,113.8108253,22.716793,,,
,400,277938166,,,,,,,113.8104728,22.7169244,,,
,401,2520997695,,,,,,,113.8099625,22.7171118,,,
,402,6471247084,,,,,,,113.8066877,22.7182848,,,
,403,3244840500,,,,,,,113.8064142,22.7183689,,,
,404,3244838359,,,,,,,113.8063417,22.7183936,,,
,405,277937963,,,,,,,113.80604,22.7185322,,,
,406,6313917714,,,,,,,113.7996648,22.7210591,,,
,407,2732067374,,,,,,,113.799601,22.7210658,,,
,408,6313934140,,,,,,,113.7992938,22.7210967,,,
,409,3096900948,,,,,,,113.7978575,22.7211406,,,
,410,6313910488,,,,,,,113.7954184,22.721266,,,
,411,3318356925,,,,,,,113.7947456,22.7212799,,,
,412,277937896,,,,,,,113.794634,22.7212886,,,
,413,2727577842,,,,,,,113.8233096,22.7624539,,,
,414,6315483235,,,,,,,113.822646,22.7610902,,,
,415,6315483237,,,,,,,113.8219987,22.7587793,,,
,416,2521016984,,,,,,,113.8214119,22.7541362,,,
,417,6315483249,,,,,,,113.8213803,22.7537979,,,
,418,3183064342,,,,,,,113.8213049,22.7529893,,,
,419,2320054384,,,,,,,113.8212882,22.7528153,,,
,420,6315483260,,,,,,,113.8212094,22.7521212,,,
,421,6315483279,,,,,,,113.8211947,22.7520014,,,
,422,6315483286,,,,,,,113.82078,22.7480155,,,
,423,6315483288,,,,,,,113.8207393,22.7476497,,,
,424,277937554,,,,,,,113.8206664,22.7469939,,,
,425,277336291,,,,,,,113.820637,22.7467383,,,
,426,277336292,,,,,,,113.8205622,22.7459887,,,
,427,6315483338,,,,,,,113.8204944,22.7453068,,,
,428,6315483335,,,,,,,113.8198466,22.7395214,,,
,429,6315483301,,,,,,,113.8198257,22.7393073,,,
,430,8930496704,,,,,,,113.8197708,22.7386599,,,
,431,8930496703,,,,,,,113.8197555,22.7385159,,,
,432,6315483324,,,,,,,113.8196586,22.7377534,,,
,433,6315483350,,,,,,,113.8195932,22.7372252,,,
,434,5276694932,,,,,,,113.8189206,22.7318709,,,
,435,2520997812,,,,,,,113.8188415,22.731702,,,
,436,2732092473,,,,,,,113.818708,22.731231,,,
,437,2732091723,,,,,,,113.8186724,22.7311295,,,
,438,3240321203,,,,,,,113.8184436,22.7305468,,,
,439,5276694931,,,,,,,113.8182748,22.7301038,,,
,440,277336302,,,,,,,113.8169133,22.7276972,,,
,441,5276694929,,,,,,,113.8156104,22.7259101,,,
,442,277336303,,,,,,,113.813906,22.7235755,,,
,443,5276694933,,,,,,,113.8108558,22.7177976,,,
,444,2129281508,,,,,,,113.8107386,22.7175003,,,
,445,277939196,,,,,,,113.9289224,22.5664321,,,
,446,1116448912,,,,,,,113.9290702,22.5676639,,,
,447,277939450,,,,,,,113.9291299,22.5648109,,,
,448,3318356922,,,,,,,113.796169,22.7378599,,,
,449,277944804,,,,,,,113.7707271,22.7362139,,,
,450,277944806,,,,,,,113.7755418,22.7367961,,,
,451,6471246998,,,,,,,113.7804093,22.7374066,,,
,452,2720652599,,,,,,,113.7806871,22.7374414,,,
,453,2720652785,,,,,,,113.7808347,22.7374601,,,
,454,6471246991,,,,,,,113.7811116,22.7374935,,,
,455,3318396905,,,,,,,113.784544,22.7379071,,,
,456,2320054322,,,,,,,113.7882389,22.7383445,,,
,457,277944812,,,,,,,113.7885513,22.7383674,,,
,458,2720669236,,,,,,,113.7914573,22.7381353,,,
,459,2720669240,,,,,,,113.7915349,22.7381287,,,
,460,6314059270,,,,,,,113.7956656,22.7378318,,,
,461,3318356929,,,,,,,113.796068,22.7377957,,,
,462,277944773,,,,,,,113.7706108,22.7362993,,,
,463,5628826937,,,,,,,113.7706147,22.7361926,,,
,464,6481705222,,,,,,,113.7709408,22.7333935,,,
,465,499478798,,,,,,,114.044413,22.5434569,,,
,466,499478803,,,,,,,114.0447953,22.5437771,,,
,467,6467166929,,,,,,,114.043889,22.5425723,,,
,468,499478598,,,,,,,114.0438757,22.5437598,,,
,469,8201901251,,,,,,,114.0993169,22.5519517,,,
,470,8201901247,traffic_signals,,signal,,,,114.0971856,22.5519025,,,
,471,8201901287,,,,,,,114.0970157,22.5519002,,,
,472,8308368264,traffic_signals,,signal,,,,114.0945488,22.5518672,,,
,473,8201901275,,,,,,,114.0915486,22.5518271,,,
,474,1123439542,traffic_signals,,signal,,,,114.0912822,22.5518236,,,
,475,564275644,,,,,,,114.0911214,22.5518203,,,
